Review,Rating
"majestic elegance winner looking fabulous place spend time lover 	took new husband birthday 	treated paradisus pc occasions higher priced not budget vacation 	arrangements vacation bookit.com not snag reservation 	matter fact upgraded request process discovery new property delightful thanks qualified smiling staff elegance club check-in lobby 	rooms die 	room spacious appointed nice touches wall decor lighting lcd tv 	refinements needed minimal not identified needs stopped thoroughly enjoying stay 	indoor jacuzzi outdoor spa private roof-top deck 	wow wow again.food delicious 	best beef eaten dr steakhouse evening meals italian restaurant left wanting 	seafood pretty darn good no beat paradisus seafood category 	enjoyed japanese restaurant tried gourmet french 	assessed feedback leaving accurate 	menu limited did n't feel need venture terrific options 	buffet options terrrific did not select thing n't tasty.hotel grounds beach fabulous 	beach lovely chairs bali bed available making reservation elegance club staff 	drinks delivered chair like walk-up bars close staffed 	evening entertainment not thought 	shows fun not professional quality well-established properties 	feel 	lobby bar wonderful seating areas inviting guests mingle meet new friends 	night interesting people talk party 	bug spray 	mosquitoes nuisance definitely noticeable 	feel property want fog pests early evening bay.all feel risky propostion turned extremely given newness establishment 	causes want plan return 	hard touch quality all-inclusive paradisus experience feel experience rivaled 50 percent investment 	words loved 	 ",5
"loved majestic elegance just got home week elegance 	say wonderful 	no not finished yes open 	issues did n't experience 	great 	staff went way cater need renewed vows 	perfect 	ms. garcia guest services took care needed 	evening like magic great 	plenty bug spray mosquitos horrible worst 18 bottle there.all restaurants good 	n't think did not like.it like heaven drinking champagne day laying pools beach 	swim room elegance club gorgeous 	elegance members use colonial well.check michael jackson 	went excursions outback safari best 	 ",5
"amsterdam weekend stayed novotel 30th august 1st september 	arrived schipol 10.35hrs bought all-in-one ticket gave train rai station tram bus transport 3 days 19.70euros 	checked hotel just 12 noon 	easy staff reception excellent room 12.10hrs 	room spotless tea/coffee minibar adequate wardrobe hangers shelves dressing-table space good 	large double bed comfortable having stayed previous occasions bedrooms recently upgraded rest hotel undergoing work not inconvenience 	bar cosy ground floor not deter sleep 	restaurant nice atmosphere good menu average appetite amsterdam want la carte menu nice good cooking not o.t.t 	prices good 	breakfast brilliant plenty hot food cereals fruits yogurts juices cold meats breads cakes various types piping hot tea coffee 	different coffees teas suit taste buds 	staff friendly tables cutlery spotless 	modern hotel say n't typically dutch style easy town no 	4 tram way choice hotel 	look forward visit 	thank novotel 	 ",5
"great hotel 	brilliant hotel better half friend went nights say nicer hotels visited staff friendly helpful courteous.the room quaint comfy warm 	bathroom nice speakers built ceiling play whats tv gets little annoying picked hotel not far city centre away hustle bussle 	breakfast lovely set ready day highly recommend place anybody 	 ",5
"awesome 	upgraded higher floor night honeymoon ecstatic hotel 	super cool design invisibleshower drain room number lit hallway floor cage surrounding entire building 	super comfortable bed 	free wireless 	awesome roof terrace suitable warmer weather 	room service extremely reasonable terrible exchange rate cdn 	free nespresso machine room 	staff awesome getting same-day reservation michelin star restaurant madrid day left 	definitely recommended 	 ",5
"time booked break barcelona barcelo raval knew new hotel just not new 	arrived day actually opened 	feeling guinea pig staff helpful got feeling come work time morning did n't quite know way things 	getting drink bar not swift exercise smiling did n't really bother us.the room clean tidy worked curtains opened pressing button did ask reception work coffee machine aided pleasant member staff dark work fine 	thing n't keen open plan nature room shower shower lovely large bedroom 	luckily loo separate compartment sliding door opened drawer wardrobe area left open loo trapped view roof terrace amazing 	360 degrees city.very centrally placed las ramblas tourist buses great way city pay fare hop want route 	super visit barcelona certainly recommend barcelo raval wanting central hotel city 	 ",5
"brilliant hotel wonderful staff funky interior just arrived 6 day trip barcelona days 	hotel clean new excellent friendy staff 	speak highly hotel 	favourite level spent night drinking terrece looking lights city.barcelona offer 	stay went barcelona soccor match amazing definatly worth visit 	spent day fab tour bus pay 20e day ticket 26e 2 days hop bus arounnd city 	fell love food market rambles main high street got smoothies 1 euro packet fruit 1 euro morning breakfast 	evenings meals usually no dearer 12e starter mains desert 	look special offer meals displayed door restaurant 	total barcelona fab city art bulidings history food beautiful clean beach soft fluffy sand 	highly recocommend 	 ",5
"fab funky difo going 	just returned 5 night stay barcelo raval hotel 	experience brillant 	hotel design bright fresh funky modern 	booking try 8th floor views amazing 	loved gadets lights room 	suitable couple staying 	reception staff helpful spoke good english 	difo love come hotel 	drawback location day felt safe walking las ramblas night not recommend 	got taxis 9pm 	hotel guest views differ couple vast experience traveling didnt feel safe nite 	fab new cocktail/ restaurant opened near hotet called blue rita l totally enjoyed 	champagne great price 	 ",5
"excellent hotel went previous ratings hotel tripadvisor not disappointed 	stayed 10-12 aug 07. overall excellent hotel quick check-in/check-out clean rooms reliable housekeepers good food 	rooms spacious suites highly recommend hotel leisure business travelers alike 	 ",5
"wow marriott follower 	wife visited dallas friend grand opening restaurant uptown fish 	travel somewhat frequently usually non-chain hotels unique experience city visiting 	trip minute trip hesitantly picked marriott market center location price 	look marriott hotel experience hotel 	location short drive went hotel decor modern warm cozy 	facilities rate restaurant pool room 	suite king size bed really amazing money 	best thing service desk restaurant personnel shuttle driver johnny forgot 	expectations anytime visit dallas marriott market center 	 ",5
"nice place recently wonderful stay sterling hotel 	staff pleasant helpful 	floor stayed recently remodeled like staying new hotel 	furnishings room new bed comfortable hotel bed used 	especially enjoyed karaoke night hotel sports bar 	inexpensive hotel sterling outstanding value 	 ",5
"nice evening preparation dinner concert night town wife decided roll dice 4 star hotel priceline 	surprise hotel intercontinental came modest rate 	looking forward stay familiar hotel location wanting try 	did ahead assure reservation king non smoking room friendly young lady phone assured no problem staying newly renovated area.having used priceline past noticed hotels second class citizen treatment arrival 	not staff desk warm friendly quick efficient 	quickly room key room 	read earlier review elevators amazingly fast 	got room little time spare ready head dinner going concert 	quickly room nicely appointed 	unpacked quickly changed 	consistent weekend elevators fast 12 th floor 	returned hotel late concert bed amazingly comfortable room quiet 	nice hotel away enjoy class setting friendly service staff members came contact 	impressed leaving walking hall elevators maids came contact smiled said good morning 	want add reviews spoke parking fees leery prepared pay 18 valet park reviews mentioned parking 10 	friendly older man valet told self parking feet away free 	nice staff relaxing weekend 	recommend hotel 	 ",5
"going cuz loved 	originally booked hotel valentines weekend getaway 2007. purchased magical package included fresh fruit champagne room beautiful suite robes cd romatic songs cookies mild delivered room bedtime fresh cook order breakfast delivered room morning 229.00 	loved hotel 	heart downtown dallas 	 ",5
"loved hotel lawrence hotel lawrence perfect location sight seeing 	walking distance restaurants shops book depository convention center 	rode trolley 	people hotel city friendly helpful 	 ",5
"new favorite downtown dallas spent nights early june 2008 simply knocked great service friendly helpful staff uniqueness hotel 	unlike big chain hotel options available downtown no cookie-cutter rooms hotel lawrence 	guestroom decor different no exactly alike rooms include little extra comforts like bathroom fully stocked organic shampoos lotions cotton pads q-tips cute little glass jar full-body spray adjustable shower dual heads 	rooms small drawback common historic hotels original rooms preserved intact historically speaking good thing 	room clean comfortable nicely decorated.built 1925 lawrence restored care 	owners shown lot love old place researched hotel history understand importance proximity heart dallas 	great photographs hotel lawrence past adorn walls telling visitors story evolution railroad hotel tourist destination.my room 1001 located corner niche 10th floor 	right ice machine elevator noise roused late night noises ghosts rumored haunt 10th floor did 	room afforded great view old red courthouse dealey plaza course easy walking distance 	drawback parking street parking available nearby n't want feed parking meters easy self-parking train station door bucks valet parking option hotel offers 15.another plus not noisy hotel not outside street traffic noise heard not party palace like hyatt reunion 	quiet low-key laid-back easygoing 	staff helpful need 3am 	offer free shuttle van help downtown going extra mile make sure need taken care 	liked able turn a/c open window big chain hotels hermetically sealed windows 	lawrence offers nice breakfast morning free starbucks coffee good restaurant house business center free hi-speed internet small workout room pretty need 	want swimming pool want look 	needs lawrence not met totally exceeded expectations 	definitely return future trips dallas 	 ",5
"great shuttle service friendly staff offered shuttle service downtown dallas 3 mile radius think efficient 	unlike hotels not set specific times wait 8 people bus shuttle helpful trip ready shuttle there.great showers real different kind shower heads hit different directions unlike seen before.friendly staff good valet service clean rooms good price.3 blocks away kennedy assassination site 6 blocks west end good location 	 ",5
"absolutely beautiful highly recommended ages husband 2 children aged 14 12 just returned 6 nights stay bali mandira 	wow 	absolutely beautiful hard believe travelers did n't like 	maybe standards little high 	booked rooms travel agent requested interconnecting deluxe cottage rooms 	arrived taken club lounge welcome drink told no interconnecting rooms available children stay deluxe cottage room upgraded husband cottage suite room absolutely beautiful 	seperate lounge dining room massive bathroom 2 tv dvd players 3 telephones huge basket fruit beautiful bouquet fresh flowers 	children corner day informed children moved right interconnecting rooms 	happy 	rooms spotlessly cleaned daily single staff member friendly happy 	food drinks high standard spa 	recommend hotel staying bali 	location brilliant 	 ",5
"stay 	just returned mandira took mum 75 years old aunt 65 years planning return trip year 	not thing fault wonderful place 	location excellent staff friendliest come food excellent superior room beautiful did regret did not balcony 	dont stay just head mandira 	 ",5
"light dark bali just got bali mandira great liked security 	taxi enter hotel grounds guard came used rod sort torch mirror check beneath car bombs additional passengers.-cleanliness decor 	choose modern room cottage 	modern room lovely clean nice lighting ok beds nice bathroom 	cottage rooms come chairs coffee table outside think modern rooms terrace balcony raised platform inside room 	definite a.-food 	did not opportunity order room service try parasol pizza parasol restaurant just remember tell waiter minus garlic comes huge chunks sprinkled pizza.-location 	hotel located right beach walk beach leaving hotel grounds hotels like hard rock cross busy road 	sunbeds facing beach bounds outsiders nice just watch bird not like view 	none rooms ocean view waste 	modern rooms look plain concrete verandah inaccessible 	did not single mosquito bite stay saw mosquito 4 times 4 different mosquitoes 	hotel staff did not replace shampoo bath foam tissue ran 	sound trivial hygienic person not survive bath foam 	tips dont drunk trouble 	taxi drivers told traditional police dress entirely black 	apparently case caucasian man got drunk picked fight local gangsters 	traditional police came quoting driver crick crack shoop chop 	tourist lodged police report no case 	 ",5
"brilliant hotel great location loved hotel 	stayed 1 week 	room clean spacious comfortable hotel clean nice 	staff helpful friendly gym good 	location perfect close transport links.only negatives concierge desk queue single person serving 	maids knocked 08:00 n't welcome holiday 	 ",5
"great hotel paid fraction standard room price booking priceline.boston park plaza hotel 3* boston common area no risk getting did n't want bidding website.i little concerned reading trip advisor reviews mentioned budget rooms lower standard thankfully no complaints.the hotel refurbished rooms booked good standard.the hotel better 4* hotels stayed assume lack bathrobes sily things like elements 3*.the bed pillows best slept provided best nights sleep managed jetlagged night u.s. return.there nearby garage parking block hotel cheaper using valet parking 6 options terms food drink including starbucks hotel.we dinner bonfire steakhouse restaurant adjoins hotel 	food atmosphere good 	rate meant pretty reasonable uk visitors.even better crawling distance rooms.staff friendly attentive.overall great hotel recommend stay returning boston 	 ",5
"great time no clue reviews boston park plaza complimentary 	stayed feb. 6-9 2008 wonderful time 	not better location 	plenty shopping scads terrific restaurants block hotel sides 	hotel room not large large wonderful sturdy king bed frills pillows quilts 	ask 	pleny drawer closet space 	nice 25 tv 	bathroom small shower shower heads good shower hotel 	staff personable 	business center charged 10 30 minutes internet no problem 	boston staying 	 ",5
"incredible value great price expedia package 	beautiful lobby nice desk staff super comfortable bed great location 	sure 	 ",5
"enjoyed hotel location service cost excellent 	good room 	shows years little bit make stays 	recommend 	 ",5
"great city centre hotel having just 3 night stay park plaza ca n't understand gets bad reviews.it typical city centre hotel bear mind 80 years old does n't modern look newer hotels boston.the staff happy help room large clean comfortable hotel great location seeing boston offer.i definitely book 	 ",5
"ca n't wait 	spent nights days doubletree guest suites boston recently wish stayed longer 	family spread roomy suite equipped flat screen tvs small fridge microwave comfortable bed slept 	staff personable polite pleasant professional nothing did like lock room right checking forgotten toothbrush make last-minute reservations shuttle ride harvard square phase 	night greeted maybe felt bad mishaps 	managed fit sightseeing shopping thanks hotel fabulous location convenient free 	shuttle service downtown boston harvard square 	husband oldest son left celtics play boston garden younger son decided date hot chocolate harvard square.even wait minutes shuttle desk clerk sweet 7-year-old fresh-from-the-oven chocolate chip cookie enjoy beautiful boutique-y lobby looks like recently updated restaurants 	enjoyed evening swim toasty indoor pool buffet breakfast made-to-order omelets waffles worth penny.hope catch scullers jazz club time visit hotel definitely time 	 ",5
"lovely room great staff got great deal priceline little beaten track nights great 	free shuttle various places city.the rooms great plenty room new york mansion staff friendly helpful 	erica desk went way information sights wanted morning 	 ",5
"doubletree great 	doubletree fabulous location easy mass pike 	walking distance boston 	rooms clean spacious great view charles river 	traveling family great suite fit nicely 	appreciate cleanliness rooms curteous staff kids tell best thing warm chocolate chip cookies checking 	 ",5
"love hotel stay doubletree soldiers field rd perfect place families 	stylish king suite spacious clean 	little tricky finding entrance hotel 	restaurant little pricey excellent views charles river 	location amenities employees helpful 	 ",5
"wonderful hotel stayed hotel 13th 18th august 	check nice easy cookies handed sent son raptures delight 	pleasently suprised size rooms bedroom window lovely view charles river 	son loved flat panel tv lounge 	tired got hotel pulled sheets lie 	noticed sheets stain called housekeeping 	immediatly sent change bed 	recieved kalika housekeeping manager 	asked ok offered free movie inconvienience 	got 2 nights parking fee waived 	little later small box chocolates delivered room note appology 	desk staff wonderful son 	popping popcorn did n't microwave 	warming leftover burrito lunch giving good supply warm cookies 	concierge helpful bellboy 	n't hesitate stay hotel 	n't centre boston shuttle bus handy cambridge central t station 10 minute walk away 	n't fancy eating hotel restaurant wholefood market just river sells ready prepared meals 	 ",5
"definitely stay 	excellent hotel 	check accomodating did cookies time 	requested late check n't problem 	not bad location views charlse cool rooms separate sitting room pull-out couch 	stay sure 	 ",5
"simple perfect stayed times disappointed 	rooms extremely spacious 	location comfortable use car boston cambridge 	nothing luxurious great value 	 ",5
"doubletree fantastic took wife boston time weekend stayed doubletree soldiers field road fantastic 	stayed different hilton properties boston business deciding perfect place weekend getaway 	forget comments not downtown 5 cab ride available 	staff excellent room awesome dinner boathouse grille good dinner saturday capital grille 	highly recommend place 	 ",5
"doubletree best 	husband just returned trip boston spent nights doubletree 	extremely impressed 	beautiful hotel staff extremely helpful 	suite overlooked charles river packed crew teams area colleges morning evening fenway park stadium lights 	hotel right highway convenient planning drive downtown 	did n't use shuttle planned stay city later shuttles ran pickup 9:30 pm nice option 	did n't mind 20 parking knew vehicle safe 	comforter piles pillows bed nice touch delicious chocolate chip cookies check 	definitely stay 	 ",5
"wonderful stay eliot hotel 	reservation eliot hotel surprise mother worked 	service received excellent mother impressed lovely suite 	location great fact well-known newbury boylston streets minute walk 	definitely recommend hotel visit hotel future 	 ",5
"fantastic experience stayed wonderful hotel thanksgiving period 	arrival upgraded complimentary suite marvellous 	room spacious elegantly decorated heaven stay 	staff extremely friendly nothing trouble lost passport 	hotel positioned great area boston short walk newbury street boylston street 10 minute walk prudential centre 	great value money hotel lot london class 	 ",5
"early hotel charmed boston hotel eliot old-school charmer top-notch service 	stayed upstairs suite room 808 think recent business trip spacious comfortable nicely appointed furniture layout.. located great bay area boston great shopping easy access great landmarks fenway park newbury street quick jaunt charles river cambridge 	recommend hotel 	 ",5
"charming boston hotel husband baby daughter stayed eliot hotel night weeklong trip cape cod 	wanted stay boston saturday night close airport sunday morning flight 	stayed hotels boston years thrilled hotel 	premier suite large perfect 	living room perfect place daughter herpack n play slept late day wonderful draperies blocking light open them-we great view commonwealth ave. 	able close french doors bedroom watch little tv disturbing 	rooms beautifully tastefully decorated 	room hues blue chocolate brown 	bathroom restored beautiful old white marble seperate area makeup good lighting 	seperate wet bar area living room great space daughter supplies food bottles 	bed comfortable husband really enjoyed wireless internet 	eliot fabulous location just short walk wonderful restaurants shops 	sad staying night delighted favorite hotel boston 	 ",5
"1925 elegance opulence eliot hotel crown jewel recent stay boston build 1925 back-in-time feel maintaining utmost professionalism courtesy genuine smiles wonderful staff 	nice surpirse chocolate chocolate-chip cookies room arrived entire place impeccably neat clean 	highly recommend value location especially romantic feel hotel 	simply superb 	 ",5
"gold floor best stayed gold floor club floor fairmont copley plaza boston went parents weekend daughter college 	fantastic 	owner map travel stay plenty great hotels 	gold floor experience best club rooms elegant cozy felt like home lived mansion 	service excellent food breakfast lunch snack cocktail time light dinner good varied day 	not day upgrade level worth penny 	 ",5
"return 	stayed gold level comment particular stay arrived problem not doorman bags upset management practically tripped make beautiful pecan crusted brie crackers fruit bottled water brought room etc..call manager note initial problem absolutely nothing problem personal attention paid just wonderful 	concierge class way 	kitchen want day divine 	room cleaned everyday 	hotel gorgeous lounges rooms gold floor breakfast morning trays hor d'oerurves evening bar worth extra money gold dictates room overlooked trinity church square room beautiful thing needed improvement cable reception fact 2 remotes not work time personally did not care television son absolutely overall splendid experience definitely return thanks fairmont gold staff making trip boston just special 	 ",5
"loved 	doing research online checking hotels husband decided hotel looked best 	specifically wanted walking distance newbury st. 2 blocks 	hotel 2nd expensive ones compared looked beautiful decided worth 	hotel lobby gorgeous hotel makes feel like gone time 	room small perfect people ton luggage knew going did n't intend spend lot time did n't matter 	impression room clean hotel rooms not 	bathroom sparkling usually wary 	bed comfortable bed slept 	totally love night 	forgotten ask late check called desk told n't problem 	overall staff exceptionaly friendly accommodating 	realized husband forgot razor immediately sent shaving cream 	booked night second day having fun decided extend stay 	checked called book treated left 	got room again.only minor things worth aware 	room near elevator hallway noise came straight door woke bit morning 	second tub bathroom connected sink small counter no glass 	shower curtain did n't close gap ran end choose end let water escape 	lastly parking expensive 42/day suppose thats fairly standard city rates 	overall loved staying trying work stay boston october 	central location newbury boylston streets shops restaurants just ca n't beat 	oak bar absolutely stunning worth drink 	 ",5
"magnificient hotel superb service fairmont copley plaza magnificient hotel location building service 	hotel magnificient renaissance building stands copley plaza near boston public library trinity church hancock tower 	walking distance 	lobby absolutely superb 	n't stay hotel walk service door room 	great fairmont service 	check-in courteous rapid.the room historic building modern obviously renovated spacious marble washrooms 	bed really confortable 	desk little tight work 	internet access room 	really feel like living good life stay fitness center equipped small room.so fabulous historic hotel modern amenities superb service 	really enjoyed stay fairmont 	 ",5
"unsurpassed daughters just spent week new england started trip copley plaza 	stayed stay boston 	n't enjoyed truly outstanding caring service years 	arrived 5:30 a.m. morning red-eye flight 	assured not room ready gold floor upgraded suite stay 	suite boston symphony orchestra suite treasurehouse photographs posters scores boston symphony beautifully decorated suite view copley square 	breakfast club floor amazing 	morning went late lovely young server cooked beautiful breakfast order normal breakfast hours 	similarly waiter mornings not served beautifully took extra care daughters wanted boston map guidance restaurant shopping suggestions inquired enjoyed morning 	staff person encountered outstanding 	day loaded suitcases rented car car trip new england doorman retrieved bags guided lanes traffic safely turn i-90 	felt katie local black lab lent sweet homey touch lobby elegant relaxing.i just ca n't say good hotel 	pale comparison 	 ",5
"fairmont gold level try 	husband looking needed night rest relaxation pampering n't gone away having 14 month old certainly went right place 	gold level fairmont real 	staff catered wish making dinner reservation booking massages delivering champagne fresh squeezed orange juice room mimosas breakfast 	gold level surprisingly elaborate spread appetisers nightly cocktail hour including wine cheese shrimp cocktail breakfast including eggs delicious breads pastries fresh squeezed juices 	highly recommend upgrading fairmont gold level 	 ",5
"decadent rooms 	stayed deluxe room view coply square great experience 	room richly decorated elegant super clean 	bathroom brand-new luxurious 	complaint difficult hang long items like jackets/dresses closet obstruction closet 	 ",5
"great hotel perfect location beautiful city just recently returned 5 day trip boston christmas 	fantastic city beauty 	reminds smaller new york people friendlier architecture lovely.the fairmont great choice hotel 	ideally situated getting set beautiful square 	concierge jim carey knowledgable helpful 	standard rooms good size beds comfortable especially long day sight seeing 	hotel mascot 5 year old black labrador called catie copley absolutely divine 	walks arranged concierge 	thoroughly enjoyed trip boston definitely stay fairmont 	 ",5
"great 	stayed fairmont 5 nights middle october 	upgraded deluxe corner room 6th floor 	spacious room fake use fireplace 	beds great room quiet.the location hotel probably best city far concerned 	major shopping transportation subway right doorstep.we mainly restaurants near hotel walk 	weather bad need taxi beware 	taxi drivers boston drive completely expensive taxi ride 	ripped 4 times 	especially airport going north end dinner night.weather permitting walk funeul hall 20 minutes recommend doing 	lot sights way 	took subway harvard piece cake 	harvard beautiful spent hours just meandering 	restaurants joes american grill dartmouth street just blocks hotel 	nice place fairly inexpensive food lunch dinner 	smith wollensky bay steak 	beautiful historic castle 	asked hang age meat amazing 	great meal 	ate lunch stephanie newburys n't impressed 	davide italian north end expensive dinner not worth 	concierge recommended 	dinner legal seafood good 	walked funeul hall lunch day fun 	skipjacks seafood cocktails 	lively place popular..make reservations 	miller drafts 2.00 half block hotel.the duck tours looked fun tour prior visit 	liked boat cape cod day just not time 	90 minutes 	wanted jfk museum route planned going afternoon ran time morning.there starbucks right door hotel coffee pot room coffee entire stay 10 total 	7-11 rite aid street buy water liqueur store door want buy beer room 	 ",5
"wonderful weekend fairmont copley plaza enjoyed moment copley plaza celebrated 3rd wedding anniversary 	staff helpful friendly courteous professional..the valet parker doorman guest registrar bellhop room service waiter concierge 	bedroom bathroom recently renovated elegant 	bathroom beautiful tub separateglass/tile shower 	previous reviewers stated mini-bar expensive room-service breakfast 	true charges norm hotel class price range 	simply choose not use 	quality aspect hotel professionalism staffwill coming future recommend hesitation qualifications 	 ",5
"fairmont friendly fantastic fairmont staff truly best checking odd requets meet smile 	new addition hotel dog does n't hurt katie available walks jogs just snuggle 	drinks oak room perfect way end fine meal neighborhood 	drink list fantastic funky creations blond bombshell pops martini.the rooms spacious impeccable 	views park no better way stay boston experience old world charm 	 ",5
"great location wonderful hotel wonderful time fairmont copley plaza 	love fairmont hotels gem 	alway stay gold floors possible 	gold floors 	staff great went way accommodate requests 	did upgrade stay quite bit fairmonts love 	value repeat customers 	gold floor best 	food outstanding enjoyed minute 	just came toronto fairmont royal york good 	sure old town trolley tour hopefully karen driver guide 	terrific 	great time good way city 	days saw great deal 	ask concierge suggestions restaurants 	great.fairmonts usually loveable dog residence walk like 	nice added touch 	thanks fairmont copley plaza staff memorable stay boston 	 ",5
"gracious spent nights refurbished copley plaza march 2005. room booked gold level club floor rate appealing 	check floor room handled nicely 	room comfortable especially bed equipped not little decorated 	bathroom small nice amenities including scale good makeup mirror.the club area nice unusual comprised series rooms large area little privacy 	complimentary breakfast nicer typical continental breakfast evening cocktails hors d'oeuvre great 	served equivilent butlers pantry adjacent areas 	pleasant stay polite accomadating staff exception 	 ",5
"fantastic fairmont 	just returned lovely weekend stay fairmont copley plaza 	walked hotel overwelmed opulance lobby 	simply fantastic 	guest room comfortable luxuriously decorated 	felt like princess 	staff fantastic 	friendly went way make feel right home 	sure choose fairmont copley plaza time travel boston 	thank fairmont 	 ",5
"fairmont copley plaza better recent weekend spent fairmont copley plaza hotel town relatives delight 	renovated rooms beautiful elegant comfortable 	bathrooms luxurious 	professional staff friendly resident pooch catie feel right home 	slept better ages.the experience wonderful location ca n't beat 	 ",5
"fun weekend adams mark n't know definitely stay 	went business conference thousands people business conferences including staying hotel 	lively bustling building right middle downtown tall breath fresh air grew big city 	sports bar fun pool hall people dancing 	restaurant overcrowded room service great loved walkways buildings close vicinity public transportation 	unfortunately downtown dallas large just looks walking extremely cold day felt dangerous n't walk far crazed homeless people cold 	dart kind like subway trolley good way city buses punctual 	dart station right outside hotel convenient 	service good people helpful 	asked verbal tour lot patience ask 	room great view great bathtub 	definitely recommend anybody willing spend bucks stay 	 ",5
"world class hotel bel-air lovely come level service rival 	stayed years introduced beverly hills hotel went construction 	charming rooms older hotel think 1950 glamor wife loves newer rooms north wing way wo n't disappointed.the terrace restaurant european feel plenty movie moguls hedge fund-types abundance 	food good wine list filled great vintages.i hotel real asset people warm welcoming extra distance ensure happiness 	 ",5
"treated like royalty 	took girlfriend hotel bel air couple day valentine day week 	time arrived driveway check treated hollywood royalty 	not necessarily paying greatest room la instead paying best service grounds u.s. 	checking car service hired pick conveniently left stranded not 5 minutes waiting picked conceirge arranged picked car leaving wanted make sure rest trip perfect 	certainly going bel air look forward seeing friendly faces welcomed 	 ",5
"best la look forward having travel cross country know pain flying days just stay 	entire staff pleasure outnumber guests 	asking 	said rooms different disappointed 	personality normal cookie-cutter hotel rooms 	hotel feels like staying estate rich friend.if wrong no jacuzzi pool great cool evenings 	expensive rooms own.in summary hotel no expensive la hotels hotel bel air class 	 ",5
"heaven earth honestly 	rare hotel maintains upper class demeaner showing hint snobery right 	bel air simply best run classically beautiful hotels world 	time visited hotel pouring rain smell wood fireplaces ran stairs check-in 	combination burning wood mixed fragrances houndreds varieties flora fauna intoxicating 	suite wondrful mix old new sofa begged glass wine good book 	service friendly professional accomodations luxurious comfy 	means area true great hotels world 	n't miss 	 ",5
"oasis calm wonderful service loved 5 night stay hba 	staff efficient friendly securing minute reservations batting eyelash learning names immediately 	housekeeping invisible fast tidying room seemingly 5 minutes leaving 	loved location quiet provided room smaller believe prettily decorated not cramped 5 days provided ample closet space 	enjoyed good dinner breakfasts hotel dining room drinks cozy bar 	definitely rebook trip la 	having stopped hotels trip various reasons impersonal corporate comparison priced higher 	 ",5
"best hotel california wedding hotel just month place wanted 	gorgeous hotel tucked center bel-air incredible landscape 	grounds rooms food staff easy 5 stars 	like spanish style hotels kept a+ level place 	caveat bring american express card pricey place stay worth money 	 ",5
"bel-air best la year year look forward stays hotel bel-air remains special serene oasis bustling la area 	hotel looking discrete refined small hotel impecable facilities service set quiet residential area west la far main streets highways 	pool beautiful heated year round poolside service 	spring summer spectacular red flowers climb walls pool 	business visits joined wife child stayed beautiful pool-side suite 	small exercise facility nicely equipped 	note beautiful suites rooms vary tremendously ammenities setting recommend calling hotel directly walking available options 	try different room suite visit disappointed 	favourites adjacent small courtyards spanish fountains fireplaces private patios 	general setting informal upscale private dining bar areas overly formal 	locally drive getty center easy highly recommended 	rodeo drive ucla pacific westwood minutes worlds away 	downtown bit difficult rush hour 	drive lax short direct 	expensive truly relaxing unique stay business vacation west la seeking intimate peaceful location superb quiet setting 	 ",5
"great place stay absolutely loved stay marseilles 	location just need distant noise ocean drive reach walking 	places eat shop available closeby 	room hotel outstanding clean bright comfortable 	small fridge useful 	staff pleasant 	everybody smiles greets helpful attentive 	great place right beach 	 ",5
"loved 	took mom miami birthday stayed marseilles 3 nights august 	say absolutely pleased 	lobby beautiful great pictures 	rooms small yes clean beds super comfortable 	pool hammock area absolutely best 	nothing better right beach 	staff nice helpful attentive 	miami experience amazing marseilles hotel definitely big 	 ",5
"great stay great hotel 	free breakfast 	free internet 	easy parking onsite 	staff great.had issue tv sent immeadiately fix 	issues connecting internet employee sent connection instructions 	nice free breakfast hotel city.rooms nice 	bathroom spacious 	stay hotel again.yes hotel not best area hotel staff cab direct safest way foot.looking stay hotel end september 	 ",5
"huge surprise 	booked hotel traveling budget 	actually booked room 125 night 	really nervous pulling area little shady 	surprise staying beautiful hotel 	interior remodeled 	modern hotel 	flat screen tvs comfortable bed 	delicious breakfast roof morning 	mile major shops took bus fisherman wharf 	think like 4 bucks round trip took 15 minutes 	walked night time mall okay did not husband felt unsafe 	not beat hotel 	spectacular 	shocked 	booked night unsure ended staying g 3 nights 	worth 	recommend hotel 	clean beautiful staff outstanding 	helped reservations gave directions needed 	 ",5
"awesome place stay 	not beat location 	looking experience french quarter great choice 	balcony room expect street noise late night balcony worth 	pleasantly surprised professional courteous staff hard come downtown new orleans 	hotel great courtyards attractions 	really enjoyed stay 	time new orleans future checking rates 	 ",5
"great hotel 	told desk staff write version stay hotel read unflattering reviews 	created post ta worried choice.well hotel away electrical wires buckets falling tiles saw no evidence anywhere.this old building bring idiocrincies 	4th floor flush toilet twice time 	did n't ruin trip beds comfy complaint did not balcony room requested 	traveling hubby mom did n't want make big deal 	view pool just fine breakfast great staff runs wonderful 	welcome drink door baleys sp 	yeah loved stay n't worry hotel point view 	 ",5
"housekeeping fantastic husband looking hotel make feel home relaxed not rushed 	hotel 	served great breakfast morning 	housekeeping staff friendly 	check check relaxed not hurried hotels check deadline 	housekeeping staff absolutely great 	 ",5
